YAL042C-A	YAL042W	100	293	0	0	1	293	293	1	2E-154	542	378
YAL042W	YAL042W	100	1248	0	0	1	1248	1	1248	0	2305	1248
YAL042W	YAL042C-A	100	293	0	0	1	293	293	1	7E-154	542	1248
YAL043C	YAL043C	100	2358	0	0	1	2358	1	2358	0	4355	2358
YAL044C	YAL044C	100	513	0	0	1	513	1	513	0	948	513
YAL044W-A	YAL044W-A	100	333	0	0	1	333	1	333	1E-176	616	333
YAL044W-A	YAL045C	100	279	0	0	1	279	279	1	1E-146	516	333
YAL045C	YAL045C	100	309	0	0	1	309	1	309	2E-163	571	309
YAL045C	YAL044W-A	100	279	0	0	1	279	279	1	9E-147	516	309
YAL046C	YAL046C	100	357	0	0	1	357	1	357	0	660	357
YAL047C	YAL047C	100	1869	0	0	1	1869	1	1869	0	3452	1869
YAL047W-A	YAL047W-A	100	330	0	0	1	330	1	330	5E-175	610	330
YAL047W-A	YAL048C	100	206	0	0	1	206	206	1	4E-106	381	330
YAL048C	YAL048C	100	1989	0	0	1	1989	1	1989	0	3674	1989
YAL048C	YAL047W-A	100	206	0	0	1	206	206	1	2E-105	381	1989
YAL049C	YAL049C	100	741	0	0	1	741	1	741	0	1369	741
YAL051W	YAL051W	100	3144	0	0	1	3144	1	3144	0	5806	3144
YAL053W	YAL053W	100	2352	0	0	1	2352	1	2352	0	4344	2352
YAL054C	YAL054C	100	2142	0	0	1	2142	1	2142	0	3956	2142
YAL055W	YAL055W	100	543	0	0	1	543	1	543	0	1003	543
YAL056C-A	YAL056C-A	100	351	0	0	1	351	1	351	0	649	351
YAL056C-A	YAL058W	100	277	0	0	75	351	1509	1233	1E-145	512	351
YAL056W	YAL056W	100	2643	0	0	1	2643	1	2643	0	4881	2643
YAL058W	YAL058W	100	1509	0	0	1	1509	1	1509	0	2787	1509
YAL058W	YAL056C-A	100	277	0	0	1233	1509	351	75	6E-145	512	1509
YAL059C-A	YAL059C-A	100	423	0	0	1	423	1	423	0	782	423
YAL059C-A	YAL059W	100	410	0	0	1	410	410	1	0	758	423
YAL059W	YAL059W	100	639	0	0	1	639	1	639	0	1181	639
YAL059W	YAL059C-A	100	410	0	0	1	410	410	1	0	758	639
YAL060W	YAL060W	100	1149	0	0	1	1149	1	1149	0	2122	1149
YAL061W	YAL061W	100	1254	0	0	1	1254	1	1254	0	2316	1254
YAL062W	YAL062W	100	1374	0	0	1	1374	1	1374	0	2538	1374
YAL062W	YOR375C	78	1232	259	12	13	1238	10	1235	0	763	1374
YAL063C	YAL063C	100	3969	0	0	1	3969	1	3969	0	7330	3969
YAL063C	YAL063C	92.59	1607	115	4	963	2567	828	2432	0	2305	3969
YAL063C	YAL063C	92.59	1607	115	4	828	2432	963	2567	0	2305	3969
YAL063C	YAL063C	90.15	1482	138	8	1092	2569	822	2299	0	1921	3969
YAL063C	YAL063C	90.15	1482	138	8	822	2299	1092	2569	0	1921	3969
YAL063C	YAL063C	88.47	1353	148	8	1227	2575	822	2170	0	1628	3969
YAL063C	YAL063C	88.47	1353	148	8	822	2170	1227	2575	0	1628	3969
YAL063C	YAL063C	87.6	1218	143	8	1362	2575	822	2035	0	1406	3969
YAL063C	YAL063C	87.6	1218	143	8	822	2035	1362	2575	0	1406	3969
YAL063C	YAL063C	86.89	1083	134	8	1497	2575	822	1900	0	1206	3969
YAL063C	YAL063C	86.89	1083	134	8	822	1900	1497	2575	0	1206	3969
YAL063C	YAL063C	85.34	948	131	8	1632	2575	822	1765	0	974	3969
YAL063C	YAL063C	85.34	948	131	8	822	1765	1632	2575	0	974	3969
YAL063C	YAL063C	82.66	813	133	8	1767	2575	822	1630	0	713	3969
YAL063C	YAL063C	82.66	813	133	8	822	1630	1767	2575	0	713	3969
YAL063C	YAL063C	79.35	678	132	8	1902	2575	822	1495	1E-131	470	3969
YAL063C	YAL063C	79.35	678	132	8	822	1495	1902	2575	1E-131	470	3969
YAL063C	YAL063C	78.87	407	80	6	2172	2575	822	1225	1E-71	270	3969
YAL063C	YAL063C	78.87	407	80	6	822	1225	2172	2575	1E-71	270	3969
YAL063C	YAR050W	95.13	2525	117	6	46	2567	46	2567	0	3976	3969
YAL063C	YAR050W	91.86	1744	138	4	828	2569	963	2704	0	2431	3969
YAL063C	YAR050W	92.46	1604	117	4	966	2567	831	2432	0	2289	3969
YAL063C	YAR050W	89.78	1751	169	10	822	2567	1092	2837	0	2233	3969
YAL063C	YAR050W	85.36	1954	259	27	822	2760	1497	3438	0	1999	3969
YAL063C	YAR050W	86.99	1753	214	14	822	2567	1227	2972	0	1962	3969
YAL063C	YAR050W	90.02	1473	139	8	1101	2569	831	2299	0	1899	3969
YAL063C	YAR050W	85.93	1755	229	18	822	2567	1362	3107	0	1857	3969
YAL063C	YAR050W	88.38	1343	148	8	1237	2575	832	2170	0	1609	3969
YAL063C	YAR050W	87.58	1208	142	8	1372	2575	832	2035	0	1393	3969
YAL063C	YAR050W	81.4	1624	276	26	822	2432	1632	3242	0	1303	3969
YAL063C	YAR050W	91.43	957	52	30	2715	3664	3349	4282	0	1286	3969
YAL063C	YAR050W	86.86	1073	133	8	1507	2575	832	1900	0	1194	3969
YAL063C	YAR050W	78.83	1493	286	30	822	2299	1767	3244	0	979	3969
YAL063C	YAR050W	85.29	938	130	8	1642	2575	832	1765	0	961	3969
YAL063C	YAR050W	76.69	1364	288	30	822	2170	1902	3250	0	730	3969
YAL063C	YAR050W	82.59	804	132	8	1776	2575	831	1630	0	702	3969
YAL063C	YAR050W	96.19	367	14	0	3603	3969	4248	4614	3E-171	601	3969
YAL063C	YAR050W	75.48	1093	240	28	822	1900	2172	3250	2E-143	508	3969
YAL063C	YAR050W	79.22	669	131	8	1911	2575	831	1495	2E-128	459	3969
YAL063C	YAR050W	75.8	810	176	20	831	1630	2451	3250	2E-108	392	3969
YAL063C	YAR050W	78.13	535	105	12	832	1360	2722	3250	2E-89	329	3969
YAL063C	YAR050W	78.84	397	78	6	2182	2575	832	1225	2E-69	263	3969
YAL063C	YAR050W	80.4	250	49	0	841	1090	3001	3250	9E-48	191	3969
YAL063C	YHR211W	93.18	1261	52	34	2715	3969	1996	3228	0	1821	3969
YAL063C	YHR211W	80.85	1875	319	40	46	1900	46	1900	0	1437	3969
YAL063C	YHR211W	81.37	1267	210	26	1507	2760	832	2085	0	1009	3969
YAL063C	YHR211W	81.49	940	150	24	1642	2569	832	1759	0	750	3969
YAL063C	YHR211W	81.38	800	137	12	1776	2569	831	1624	0	641	3969
YAL063C	YHR211W	82.73	660	108	6	1911	2567	831	1487	1E-165	582	3969
YAL063C	YHR211W	83.94	523	84	0	2047	2569	832	1354	4E-141	501	3969
YAL063C	YHR211W	84.22	393	52	10	2182	2569	832	1219	8E-103	374	3969
YAL063C	YHR211W	85.1	255	28	10	2320	2569	835	1084	4E-66	252	3969
YAL063C	YAR061W	79.34	876	171	10	82	953	76	945	7E-173	606	3969
YAL063C	YAL064W-B	92.79	402	8	21	3090	3491	381	1	2E-159	562	3969
YAL063C	YAL065C	91.8	378	29	2	3586	3962	1	377	2E-148	525	3969
YAL063C	YHR213W	82.87	537	90	2	418	953	1	536	5E-135	481	3969
YAL063C-A	YAL063C-A	100	291	0	0	1	291	1	291	2E-153	538	291
YAL064C-A	YAL064C-A	100	381	0	0	1	381	1	381	0	704	381
YAL064C-A	YHR213W	87.21	383	47	2	1	381	1	383	3E-122	435	381
YAL064C-A	YAR061W	87.21	383	47	2	1	381	410	792	3E-122	435	381
YAL064W	YAL064W	100	285	0	0	1	285	1	285	4E-150	527	285
YAL064W-B	YAL064W-B	100	381	0	0	1	381	1	381	0	704	381
YAL064W-B	YAR050W	93.44	381	25	0	1	381	4109	3729	1E-161	566	381
YAL064W-B	YAL063C	92.79	402	8	21	1	381	3491	3090	1E-160	562	381
YAL064W-B	YHR211W	90.8	402	16	21	1	381	2777	2376	3E-147	518	381
YAL065C	YAL065C	100	387	0	0	1	387	1	387	0	715	387
YAL065C	YAL063C	91.8	378	29	2	1	377	3586	3962	2E-149	525	387
YAL065C	YAR050W	87.53	361	43	2	18	377	4248	4607	1E-116	416	387
YAL065C	YHR211W	88.02	334	38	2	45	377	2889	3221	6E-110	394	387
YAL066W	YAL066W	100	309	0	0	1	309	1	309	2E-163	571	309
YAL067C	YAL067C	100	1782	0	0	1	1782	1	1782	0	3291	1782
YAL067W-A	YAL067W-A	100	228	0	0	1	228	1	228	2E-118	422	228
YAL067W-A	YKL223W	95.61	228	9	1	1	228	107	333	3E-101	364	228
YAL067W-A	YIR040C	95.61	228	9	1	1	228	107	333	3E-101	364	228
YAL067W-A	YJL222W-A	92.54	228	17	0	1	228	1	228	3E-90	327	228
YAL067W-A	YIL174W	92.54	228	17	0	1	228	1	228	3E-90	327	228
YAL067W-A	YGL260W	98.43	127	0	2	1	127	107	231	2E-58	222	228
YAL067W-A	YHL045W	87.42	159	17	3	1	158	107	263	1E-45	180	228
YAL067W-A	YBL108W	87.88	132	14	2	1	130	107	238	6E-38	154	228
YAL067W-A	YMR324C	82.31	130	18	5	1	127	116	243	5E-24	108	228
YAL067W-A	YNR075C-A	86.81	91	12	0	1	91	1	91	2E-22	102	228
YAL067W-A	YJL222W-B	100	30	0	0	1	30	107	136	2E-08	56.5	228
YAL067W-A	YIL175W	100	30	0	0	1	30	287	316	2E-08	56.5	228
YAL068C	YAL068C	100	363	0	0	1	363	1	363	0	671	363
YAL068C	YJL223C	97.8	363	8	0	1	363	1	363	5E-180	627	363
YAL068C	YIL176C	97.8	363	8	0	1	363	1	363	5E-180	627	363
YAL068C	YDR542W	97.8	363	8	0	1	363	1	363	5E-180	627	363
YAL068C	YHL046C	97.52	363	9	0	1	363	1	363	2E-178	621	363
YAL068C	YGL261C	96.97	363	11	0	1	363	1	363	5E-175	610	363
YAL068C	YLR461W	96.69	363	12	0	1	363	1	363	2E-173	604	363
YAL068C	YNR076W	96.14	363	14	0	1	363	1	363	5E-170	593	363
YAL068C	YLL064C	96.14	363	14	0	1	363	1	363	5E-170	593	363
YAL068C	YOL161C	95.32	363	17	0	1	363	1	363	5E-165	577	363
YAL068C	YGR294W	95.32	363	17	0	1	363	1	363	5E-165	577	363
YAL068C	YBR301W	94.77	363	19	0	1	363	1	363	1E-161	566	363
YAL068C	YEL049W	94.49	363	20	0	1	363	1	363	5E-160	560	363
YAL068C	YKL224C	85.75	372	44	9	1	363	1	372	3E-107	385	363
YAL068C	YFL020C	85.37	369	48	6	1	363	1	369	6E-105	377	363
YAL068C	YLL025W	83.33	360	51	9	1	351	1	360	7E-89	324	363
YAL068C	YBL108C-A	98.45	129	2	0	235	363	1	129	6E-60	228	363
YAL068W-A	YAL068W-A	100	255	0	0	1	255	1	255	2E-133	472	255
YAL068W-A	YJR162C	93.33	255	17	0	1	255	97	351	4E-105	377	255
YAL068W-A	YDR543C	93.65	252	16	0	4	255	49	300	4E-105	377	255
YAL068W-A	YNL337W	92.94	255	18	0	1	255	1	255	2E-103	372	255
YAL068W-A	YER188C-A	92.94	255	18	0	1	255	46	300	2E-103	372	255
YAL068W-A	YFL063W	91.37	255	22	0	1	255	202	456	8E-97	350	255
YAL068W-A	YLL065W	91.84	245	16	4	1	243	97	339	2E-93	339	255
YAL068W-A	YNR077C	91.43	245	17	4	1	243	1	243	8E-92	333	255
YAL068W-A	YAL069W	100	112	0	0	1	112	204	315	5E-54	207	255
YAL068W-A	YOL166W-A	90.32	155	14	1	1	155	1	154	2E-52	202	255
YAL068W-A	YEL074W	93.24	74	5	0	170	243	254	327	2E-24	110	255
YAL068W-A	YCR108C	100	50	0	0	1	50	143	192	2E-19	93.5	255
YAL069W	YAL069W	100	315	0	0	1	315	1	315	9E-167	582	315
YAL069W	YFL063W	84.69	320	37	12	1	315	1	313	2E-84	309	315
YAL069W	YJR162C	92.09	215	9	8	102	315	1	208	1E-80	296	315
YAL069W	YLL065W	91.63	215	10	8	102	315	1	208	6E-79	291	315
YAL069W	YDR543C	96.13	155	5	1	158	312	1	154	3E-67	252	315
YAL069W	YER188C-A	94.94	158	7	1	158	315	1	157	1E-65	246	315
YAL069W	YCR108C	89.05	201	12	10	54	253	1	192	7E-64	241	315
YAL069W	YAL068W-A	100	112	0	0	204	315	1	112	7E-54	207	315
YAL069W	YNL337W	95.54	112	5	0	204	315	1	112	1E-45	180	315
YAL069W	YNR077C	94.64	112	6	0	204	315	1	112	7E-44	174	315
YAR002C-A	YAR002C-A	100	660	0	0	1	660	1	660	0	1219	660
YAR002W	YAR002W	100	1620	0	0	1	1620	1	1620	0	2992	1620
YAR003W	YAR003W	100	1281	0	0	1	1281	1	1281	0	2366	1281
YAR007C	YAR007C	100	1866	0	0	1	1866	1	1866	0	3446	1866
YAR008W	YAR008W	100	828	0	0	1	828	1	828	0	1530	828
YAR009C	YAR009C	100	3591	0	0	1	3591	1	3591	0	6632	3591
YAR009C	YPL257W-B	98.86	3591	40	1	1	3591	1679	5268	0	6403	3591
YAR009C	YLR157C-B	98.83	3591	41	1	1	3591	1679	5268	0	6397	3591
YAR009C	YJR027W	98.78	3592	41	3	1	3591	1679	5268	0	6386	3591
YAR009C	YER138C	98.75	3591	44	1	1	3591	1679	5268	0	6381	3591
YAR009C	YML039W	98.72	3591	45	1	1	3591	1679	5268	0	6375	3591
YAR009C	YOL103W-B	98.69	3591	46	1	1	3591	1679	5268	0	6370	3591
YAR009C	YPR137C-B	98.58	3592	48	3	1	3591	1679	5268	0	6348	3591
YAR009C	YDR210C-D	98.22	3592	61	3	1	3591	1679	5268	0	6276	3591
YAR009C	YGR038C-B	98.11	3592	65	3	1	3591	1679	5268	0	6253	3591
YAR009C	YDR098C-B	98.05	3592	67	3	1	3591	1679	5268	0	6242	3591
YAR009C	YDR316W-B	97.88	3591	75	1	1	3591	1679	5268	0	6209	3591
YAR009C	YPR158W-B	97.83	3594	74	4	1	3591	1679	5271	0	6202	3591
YAR009C	YML045W	97.69	3591	82	1	1	3591	1679	5268	0	6170	3591
YAR009C	YLR227W-B	97.44	3592	89	3	1	3591	1679	5268	0	6120	3591
YAR009C	YPR158C-D	97.19	3591	100	1	1	3591	1679	5268	0	6071	3591
YAR009C	YDR365W-B	97.02	3593	102	5	1	3591	1679	5268	0	6037	3591
YAR009C	YMR050C	96.44	3591	127	1	1	3591	1679	5268	0	5921	3591
YAR009C	YHR214C-B	96.21	3592	133	3	1	3591	1793	5382	0	5877	3591
YAR009C	YOR142W-B	96.07	3591	140	1	1	3591	1679	5268	0	5849	3591
YAR009C	YGR027W-B	95.8	3592	148	3	1	3591	1679	5268	0	5794	3591
YAR009C	YJR029W	95.71	3592	151	3	1	3591	1679	5268	0	5777	3591
YAR009C	YNL054W-B	95.52	3593	138	23	1	3591	1679	5250	0	5722	3591
YAR009C	YER160C	95.18	3592	170	3	1	3591	1679	5268	0	5672	3591
YAR009C	YGR161C-D	94.85	3592	182	3	1	3591	1679	5268	0	5605	3591
YAR009C	YBR012W-B	94.38	3595	196	6	1	3591	1679	5271	0	5515	3591
YAR009C	YMR045C	94.27	3593	201	5	1	3591	1679	5268	0	5489	3591
YAR009C	YBL005W-B	94.16	3593	205	5	1	3591	1679	5268	0	5467	3591
YAR009C	YLR035C-A	94.93	3470	173	3	123	3591	1	3468	0	5430	3591
YAR009C	YNL284C-B	93.88	3593	215	5	1	3591	1679	5268	0	5411	3591
YAR009C	YDR261C-D	97.76	3119	66	4	1	3117	1679	4795	0	5369	3591
YAR009C	YDR261C-D	100	29	0	0	3535	3563	4787	4815	1E-06	54.7	3591
YAR009C	YGR161W-B	90.36	1805	170	4	1789	3591	3511	5313	0	2366	3591
YAR009C	YFL002W-A	90.36	1805	170	4	1789	3591	3511	5313	0	2366	3591
YAR009C	YCL019W	90.36	1805	170	4	1789	3591	3511	5313	0	2366	3591
YAR009C	YOR343W-B	90.03	1826	178	4	1768	3591	3490	5313	0	2361	3591
YAR009C	YDR034C-D	90.3	1805	171	4	1789	3591	3511	5313	0	2361	3591
YAR009C	YLR410W-B	90.25	1805	172	4	1789	3591	3511	5313	0	2355	3591
YAR009C	YBL100W-B	90.19	1805	173	4	1789	3591	3511	5313	0	2350	3591
YAR009C	YDR210W-B	90.08	1805	175	4	1789	3591	3511	5313	0	2338	3591
YAR009C	YOR192C-B	89.92	1805	178	4	1789	3591	3511	5313	0	2322	3591
YAR009C	YDR261W-B	89.86	1804	181	2	1789	3591	3511	5313	0	2316	3591
YAR010C	YPR137C-A	100	1323	0	0	1	1323	1	1323	0	2444	1323
YAR010C	YAR010C	100	1323	0	0	1	1323	1	1323	0	2444	1323
YAR010C	YPR137C-B	99.92	1323	0	1	1	1323	1	1322	0	2436	1323
YAR010C	YJR028W	99.85	1323	2	0	1	1323	1	1323	0	2433	1323
YAR010C	YJR029W	99.77	1323	2	1	1	1323	1	1322	0	2425	1323
YAR010C	YGR027W-A	99.55	1323	6	0	1	1323	1	1323	0	2410	1323
YAR010C	YDR261C-C	99.47	1324	5	2	1	1323	1	1323	0	2405	1323
YAR010C	YGR027W-B	99.47	1323	6	1	1	1323	1	1322	0	2403	1323
YAR010C	YDR261C-D	99.4	1324	5	3	1	1323	1	1322	0	2398	1323
YAR010C	YPL257W-A	99.17	1324	9	2	1	1323	1	1323	0	2383	1323
YAR010C	YLR157C-A	99.17	1324	9	2	1	1323	1	1323	0	2383	1323
YAR010C	YER137C-A	99.17	1324	9	2	1	1323	1	1323	0	2383	1323
YAR010C	YDR365W-A	99.17	1324	9	2	1	1323	1	1323	0	2383	1323
YAR010C	YER138C	99.17	1324	8	3	1	1323	1	1322	0	2381	1323
YAR010C	YNL054W-A	99.09	1323	12	0	1	1323	1	1323	0	2377	1323
YAR010C	YPL257W-B	99.09	1324	9	3	1	1323	1	1322	0	2375	1323
YAR010C	YLR157C-B	99.09	1324	9	3	1	1323	1	1322	0	2375	1323
YAR010C	YDR365W-B	99.09	1324	9	3	1	1323	1	1322	0	2375	1323
YAR010C	YML040W	99.02	1324	11	2	1	1323	1	1323	0	2372	1323
YAR010C	YLR227W-A	99.02	1324	11	2	1	1323	1	1323	0	2372	1323
YAR010C	YJR026W	99.02	1324	11	2	1	1323	1	1323	0	2372	1323
YAR010C	YNL054W-B	99.02	1323	12	1	1	1323	1	1322	0	2370	1323
YAR010C	YJR027W	99.02	1324	10	3	1	1323	1	1322	0	2370	1323
YAR010C	YLR256W-A	98.94	1324	12	2	1	1323	1	1323	0	2366	1323
YAR010C	YML039W	98.94	1324	11	3	1	1323	1	1322	0	2364	1323
YAR010C	YLR227W-B	98.94	1324	11	3	1	1323	1	1322	0	2364	1323
YAR010C	YPR158C-C	98.79	1324	14	2	1	1323	1	1323	0	2355	1323
YAR010C	YGR038C-A	98.72	1324	15	2	1	1323	1	1323	0	2350	1323
YAR010C	YPR158C-D	98.72	1324	14	3	1	1323	1	1322	0	2348	1323
YAR010C	YGR038C-B	98.64	1324	15	3	1	1323	1	1322	0	2342	1323
YAR010C	YOL103W-A	98.56	1324	17	2	1	1323	1	1323	0	2338	1323
YAR010C	YOL103W-B	98.49	1324	17	3	1	1323	1	1322	0	2331	1323
YAR010C	YGR161C-C	98.42	1327	13	8	1	1323	1	1323	0	2327	1323
YAR010C	YDR316W-A	98.42	1327	13	8	1	1323	1	1323	0	2327	1323
YAR010C	YMR051C	98.34	1327	14	8	1	1323	1	1323	0	2322	1323
YAR010C	YML045W-A	98.34	1328	12	10	1	1323	1	1323	0	2322	1323
YAR010C	YER159C-A	98.34	1327	14	8	1	1323	1	1323	0	2322	1323
YAR010C	YDR098C-A	98.34	1327	14	8	1	1323	1	1323	0	2322	1323
YAR010C	YGR161C-D	98.34	1327	13	9	1	1323	1	1322	0	2320	1323
YAR010C	YDR316W-B	98.34	1327	13	9	1	1323	1	1322	0	2320	1323
YAR010C	YPR158W-A	98.27	1327	15	8	1	1323	1	1323	0	2316	1323
YAR010C	YOR142W-A	98.27	1327	15	8	1	1323	1	1323	0	2316	1323
YAR010C	YDR210C-C	98.27	1327	15	8	1	1323	1	1323	0	2316	1323
YAR010C	YMR050C	98.27	1327	14	9	1	1323	1	1322	0	2314	1323
YAR010C	YML045W	98.27	1328	12	11	1	1323	1	1322	0	2314	1323
YAR010C	YER160C	98.27	1327	14	9	1	1323	1	1322	0	2314	1323
YAR010C	YDR098C-B	98.27	1327	14	9	1	1323	1	1322	0	2314	1323
YAR010C	YBR012W-A	98.19	1327	16	8	1	1323	1	1323	0	2311	1323
YAR010C	YPR158W-B	98.19	1327	15	9	1	1323	1	1322	0	2309	1323
YAR010C	YOR142W-B	98.19	1327	15	9	1	1323	1	1322	0	2309	1323
YAR010C	YDR210C-D	98.19	1327	15	9	1	1323	1	1322	0	2309	1323
YAR010C	YBR012W-B	98.12	1327	16	9	1	1323	1	1322	0	2303	1323
YAR010C	YNL284C-A	91.85	1325	104	4	1	1323	1	1323	0	1845	1323
YAR010C	YNL284C-B	91.77	1325	104	5	1	1323	1	1322	0	1838	1323
YAR010C	YDR170W-A	87.42	1327	159	8	1	1323	1	1323	0	1519	1323
YAR010C	YHR214C-C	99.88	811	1	0	513	1323	627	1437	0	1493	1323
YAR010C	YHR214C-C	96.68	632	13	8	1	628	1	628	0	1044	1323
YAR010C	YHR214C-B	99.75	811	1	1	513	1323	627	1436	0	1485	1323
YAR010C	YHR214C-B	96.68	632	13	8	1	628	1	628	0	1044	1323
YAR010C	YMR046C	86.84	1330	161	14	1	1323	1	1323	0	1474	1323
YAR010C	YBL005W-A	86.83	1329	163	12	1	1323	1	1323	0	1474	1323
YAR010C	YMR045C	86.77	1330	161	15	1	1323	1	1322	0	1467	1323
YAR010C	YBL005W-B	86.76	1329	163	13	1	1323	1	1322	0	1467	1323
YAR010C	YDR366C	95.12	41	2	0	1	41	256	216	2E-10	65.8	1323
YAR014C	YAR014C	100	2130	0	0	1	2130	1	2130	0	3934	2130
YAR015W	YAR015W	100	921	0	0	1	921	1	921	0	1701	921
YAR018C	YAR018C	100	1308	0	0	1	1308	1	1308	0	2416	1308
YAR019C	YAR019C	100	2925	0	0	1	2925	1	2925	0	5402	2925
YAR019C	YAR019W-A	100	138	0	0	1	138	138	1	2E-67	255	2925
YAR019W-A	YAR019W-A	100	333	0	0	1	333	1	333	1E-176	616	333
YAR019W-A	YAR019C	100	138	0	0	1	138	138	1	2E-68	255	333
